seuil,rappel,fpr,precision_grille,precision_prevalence,tp,fp,n_pos,n_neg
-13.041,1.0,1.0,0.047619047619047616,0.1,576,11520,576,11520
-12.024000000000001,1.0,0.9993055555555556,0.04765056254136334,0.10006253908692933,576,11512,576,11520
-11.99,1.0,0.9990451388888889,0.047662391394290446,0.10008601141606069,576,11509,576,11520
-11.956,1.0,0.9985243055555556,0.047686066727378094,0.10013298912618322,576,11503,576,11520
-11.922,1.0,0.9980902777777778,0.047705814146099056,0.10017217091876664,576,11498,576,11520
-11.888,1.0,0.9978298611111112,0.047717670449838455,0.10019569471624266,576,11495,576,11520
-11.854,1.0,0.9970486111111111,0.04775327474713978,0.10026633244555852,576,11486,576,11520
-11.82,1.0,0.9958333333333333,0.04780876494023904,0.10037641154328733,576,11472,576,11520
-11.786000000000001,1.0,0.9948784722222223,0.047852454930630554,0.10046307197237267,576,11461,576,11520
-11.751999999999999,1.0,0.9934027777777777,0.04792013311148086,0.10059729644765798,576,11444,576,11520
-11.718,1.0,0.9915798611111111,0.048004000333361115,0.10076359914980713,576,11423,576,11520
-11.684000000000001,1.0,0.9897569444444444,0.04808816162965437,0.10093045260999843,576,11402,576,11520
-11.649999999999999,1.0,0.9872395833333333,0.04820487070047703,0.10116177981506363,576,11373,576,11520
-11.616,1.0,0.9854166666666667,0.0482897384305835,0.1013299556681444,576,11352,576,11520
-11.582,1.0,0.984375,0.04833836858006042,0.10142630744849446,576,11340,576,11520
-11.548,1.0,0.9837673611111111,0.04836678142581241,0.10148259732022517,576,11333,576,11520
-11.514,1.0,0.9834201388888889,0.04838303233935321,0.10151479102228567,576,11329,576,11520
-11.288499999999999,1.0,0.9833333333333333,0.04838709677419355,0.10152284263959392,576,11328,576,11520
-11.042,1.0,0.9832465277777778,0.04839116189196001,0.10153089553422703,576,11327,576,11520
-10.985,1.0,0.9831597222222223,0.048395227692824734,0.10153894970648898,576,11326,576,11520
-10.9375,1.0,0.9829861111111111,0.048403361344537814,0.10155506188511584,576,11324,576,11520
-10.8995,1.0,0.9828993055555556,0.04840742919573073,0.10156311989208919,576,11323,576,11520
-10.880500000000001,1.0,0.9828125,0.048411497730711045,0.10157117917790828,576,11322,576,11520
-10.8615,1.0,0.9824652777777778,0.04842777871195561,0.10160342911573265,576,11318,576,11520
-10.842500000000001,1.0,0.9823784722222222,0.04843185066846044,0.1016114948003493,576,11317,576,11520
-10.8235,1.0,0.98203125,0.04844814534443603,0.10164377034860637,576,11313,576,11520
-10.8045,1.0,0.9815104166666667,0.048472607927291085,0.10169222213394773,576,11307,576,11520
-10.786,1.0,0.9810763888888889,0.04849301229163159,0.10173263392147512,576,11302,576,11520
-10.771,1.0,0.9798611111111111,0.048550236008091704,0.10184595798854235,576,11288,576,11520
-10.7615,1.0,0.9796875,0.048558421851289835,0.10186216775425752,576,11286,576,11520
-10.7485,1.0,0.9794270833333333,0.048570705793068554,0.10188649207991722,576,11283,576,11520
-10.729500000000002,1.0,0.97890625,0.04859529233105543,0.10193517559926735,576,11277,576,11520
-10.7105,1.0,0.9783854166666667,0.04861990377310712,0.10198390566488726,576,11271,576,11520
-10.691500000000001,1.0,0.978125,0.0486322188449848,0.10200828817341409,576,11268,576,11520
-10.6725,1.0,0.9780381944444444,0.04863632525542515,0.1020164182673149,576,11267,576,11520
-10.596499999999999,1.0,0.9778645833333334,0.04864454015708133,0.10203268234356318,576,11265,576,11520
-10.520499999999998,1.0,0.9777777777777777,0.04864864864864865,0.10204081632653061,576,11264,576,11520
-10.5015,1.0,0.9776909722222222,0.04865275783427654,0.10204895160647373,576,11263,576,11520
-10.265,1.0,0.9776041666666667,0.048656867714140906,0.10205708818370277,576,11262,576,11520
-10.028500000000001,1.0,0.9775173611111111,0.04866097828841767,0.10206522605852804,576,11261,576,11520
-10.0095,1.0,0.9769097222222223,0.048689771766694846,0.10212222754108824,576,11254,576,11520
-9.9905,1.0,0.9763020833333333,0.04871859934026897,0.10217929272770816,576,11247,576,11520
-9.971499999999999,1.0,0.9750868055555556,0.04877635701583538,0.10229361464077359,576,11233,576,11520
-9.9525,1.0,0.9735243055555556,0.048850818420829445,0.10244097639055623,576,11215,576,11520
-9.933499999999999,1.0,0.9723090277777777,0.04890889020973083,0.1025558849451166,576,11201,576,11520
-9.9145,1.0,0.97109375,0.04896710022953328,0.10267105157616106,576,11187,576,11520
-9.9025,1.0,0.9701388888888889,0.04901293396868618,0.1027617212588311,576,11176,576,11520
-9.893,1.0,0.9700520833333334,0.049017104927240235,0.10276997189883581,576,11175,576,11520
-9.8765,1.0,0.9689236111111111,0.04907139205997615,0.10287735090821412,576,11162,576,11520
-9.857500000000002,1.0,0.9680555555555556,0.04911323328785812,0.10296010296010297,576,11152,576,11520
-9.8475,1.0,0.9671875,0.04915514592933948,0.10304298824665915,576,11142,576,11520
-9.8425,1.0,0.9668402777777778,0.04917193102270787,0.10307617973908842,576,11138,576,11520
-9.8355,1.0,0.9666666666666667,0.04918032786885246,0.10309278350515465,576,11136,576,11520
-9.8315,1.0,0.9665798611111112,0.049184527367432326,0.10310108739428112,576,11135,576,11520
-9.8255,1.0,0.9660590277777777,0.049209739427595045,0.10315093883471675,576,11129,576,11520
-9.8185,1.0,0.9657986111111111,0.0492223551529653,0.1031758826374335,576,11126,576,11520
-9.8145,1.0,0.965625,0.04923076923076923,0.10319251854240569,576,11124,576,11520
-9.812000000000001,1.0,0.9649305555555555,0.04926445432774547,0.1032591158438206,576,11116,576,11520
-9.807500000000001,1.0,0.9646701388888889,0.049277098126443666,0.10328411199870896,576,11113,576,11520
-9.8,1.0,0.9637152777777778,0.0493235143003939,0.10337586819576806,576,11102,576,11520
-9.794,1.0,0.9618055555555556,0.04941660947151681,0.10355987055016182,576,11080,576,11520
-9.7895,1.0,0.9613715277777778,0.049437816496438074,0.10360178065560503,576,11075,576,11520
-9.784500000000001,1.0,0.9599826388888889,0.04950580146110872,0.1037361212415917,576,11059,576,11520
-9.7805,1.0,0.9598090277777778,0.04951431273102381,0.1037529383156359,576,11057,576,11520
-9.776,1.0,0.9575520833333333,0.04962522615662962,0.10397205750954432,576,11031,576,11520
-9.7715,1.0,0.9574652777777778,0.04962950198173358,0.10398050365556459,576,11030,576,11520
-9.766,1.0,0.9557291666666666,0.04971517348524081,0.10414971521562247,576,11010,576,11520
-9.7575,1.0,0.95390625,0.049805447470817124,0.10432798109055344,576,10989,576,11520
-9.751000000000001,1.0,0.9526909722222222,0.04986581248376764,0.10444716442268463,576,10975,576,11520
-9.747,1.0,0.9525173611111111,0.049874448004156205,0.10446421284583368,576,10973,576,11520
-9.7405,1.0,0.9513020833333333,0.04993498049414825,0.10458370781926629,576,10959,576,11520
-9.734,1.0,0.9505208333333334,0.04997397188964081,0.10466067048242028,576,10950,576,11520
-9.73,1.0,0.9504340277777777,0.04997830802603037,0.10466922888216536,576,10949,576,11520
-9.7235,1.0,0.9495659722222223,0.050021710811984366,0.10475488992552581,576,10939,576,11520
-9.716999999999999,1.0,0.9491319444444445,0.05004344048653345,0.10479777304732275,576,10934,576,11520
-9.713000000000001,1.0,0.9489583333333333,0.05005213764337852,0.1048149361283983,576,10932,576,11520
-9.7045,1.0,0.9488715277777777,0.050056487355522726,0.10482351977725003,576,10931,576,11520
-9.689499999999999,1.0,0.9486111111111111,0.05006954102920723,0.10484927916120577,576,10928,576,11520
-9.6725,1.0,0.9484375,0.050078247261345854,0.10486645911846633,576,10926,576,11520
-9.6555,1.0,0.9480902777777778,0.0500956688119673,0.10490083592853632,576,10922,576,11520
-9.639,1.0,0.9479166666666666,0.05010438413361169,0.10491803278688525,576,10920,576,11520
-9.6225,1.0,0.9473090277777778,0.05013491165462616,0.10497826621832199,576,10913,576,11520
-9.6055,1.0,0.9467013888888889,0.050165476397840095,0.10503856884949943,576,10906,576,11520
-9.5885,1.0,0.9447048611111111,0.05026616633214068,0.1052371947710269,576,10883,576,11520
-9.5715,1.0,0.9435763888888888,0.050323257033024635,0.10534979423868314,576,10870,576,11520
-9.5545,1.0,0.9418402777777778,0.05041134255207422,0.1055234954657873,576,10850,576,11520
-9.5375,1.0,0.9395833333333333,0.05052631578947368,0.1057501652346332,576,10824,576,11520
-9.521,1.0,0.9378472222222223,0.05061511423550088,0.10592519033432639,576,10804,576,11520
-9.5045,1.0,0.9363715277777778,0.05069083868696647,0.10607441783376151,576,10787,576,11520
-9.4875,1.0,0.9349826388888889,0.0507623160306689,0.1062152518463198,576,10771,576,11520
-9.4705,1.0,0.9341145833333333,0.05080709182323366,0.10630346316751102,576,10761,576,11520
-9.445,1.0,0.9336805555555555,0.05082950935404165,0.10634762379528083,576,10756,576,11520
-9.4195,1.0,0.9334201388888889,0.050842969370641714,0.10637413778775036,576,10753,576,11520
-9.2075,1.0,0.9333333333333333,0.05084745762711865,0.10638297872340426,576,10752,576,11520
-9.0015,1.0,0.9332465277777777,0.05085194667608369,0.10639182112875074,576,10751,576,11520
-8.996500000000001,1.0,0.9329861111111111,0.050865418580007066,0.10641835716661124,576,10748,576,11520
-8.9915,1.0,0.9326388888888889,0.05088339222614841,0.10645375914836994,576,10744,576,11520
-8.9865,1.0,0.9309027777777777,0.05097345132743363,0.10663112295901367,576,10724,576,11520
-8.9815,1.0,0.9297743055555555,0.05103216089306282,0.10674672671170045,576,10711,576,11520
-8.9765,1.0,0.9286458333333333,0.05109100585417775,0.10686258139923194,576,10698,576,11520
-8.971499999999999,1.0,0.9274305555555555,0.05115452930728242,0.10698762955533267,576,10684,576,11520
-8.9665,1.0,0.9263888888888889,0.051209103840682786,0.107095046854083,576,10672,576,11520
-8.961500000000001,1.0,0.9239583333333333,0.051336898395721926,0.10734652801073466,576,10644,576,11520
-8.9565,1.0,0.9224826388888889,0.05141479960724806,0.10749979003947258,576,10627,576,11520
-8.9515,1.0,0.92109375,0.05148833467417538,0.10764443696913632,576,10611,576,11520
-8.9465,1.0,0.9198784722222222,0.05155285062203526,0.10777132272459376,576,10597,576,11520
-8.941500000000001,1.0,0.9191840277777777,0.051589789520824006,0.10784396326565002,576,10589,576,11520
-8.936499999999999,1.0,0.9189236111111111,0.05160365525891417,0.10787122872071465,576,10586,576,11520
-8.9315,1.0,0.9178819444444445,0.05165919282511211,0.1079804285473258,576,10574,576,11520
-8.9265,1.0,0.9176215277777777,0.051673095900242216,0.1080077630579698,576,10571,576,11520
-8.9215,1.0,0.9175347222222222,0.051677731921765654,0.1080168776371308,576,10570,576,11520
-8.9165,1.0,0.9173611111111111,0.05168700646087581,0.10803511141120865,576,10568,576,11520
-8.9115,1.0,0.9172743055555556,0.051691644978910524,0.10804423060690471,576,10567,576,11520
-8.904,1.0,0.9171006944444444,0.05170092451305987,0.10806247361756016,576,10565,576,11520
-8.8965,1.0,0.9168402777777778,0.05171485006284791,0.10808984968755278,576,10562,576,11520
-8.889,1.0,0.9167534722222223,0.0517194935799587,0.1080989781268474,576,10561,576,11520
-8.758,1.0,0.9166666666666666,0.05172413793103448,0.10810810810810813,576,10560,576,11520
-8.6265,1.0,0.9163194444444445,0.05174272367948257,0.1081446434606286,576,10556,576,11520
-8.616,1.0,0.9159722222222222,0.05176132278936017,0.10818120351588913,576,10552,576,11520
-8.6055,1.0,0.9157986111111112,0.05177062735933849,0.10819949281487742,576,10550,576,11520
-8.5945,1.0,0.915625,0.05177993527508091,0.10821778829895165,576,10548,576,11520
-8.584,1.0,0.9150173611111111,0.051812539354142303,0.10828187124608749,576,10541,576,11520
-8.5735,1.0,0.91484375,0.051821862348178135,0.10830019460191219,576,10539,576,11520
-8.5625,1.0,0.9145833333333333,0.05183585313174946,0.1083276912660799,576,10536,576,11520
-8.552,1.0,0.9136284722222222,0.0518872173678047,0.10842863193562051,576,10525,576,11520
-8.5415,1.0,0.9130208333333333,0.05191995673336939,0.10849296490930668,576,10518,576,11520
-8.5305,1.0,0.9118923611111112,0.0519808681526938,0.10861264319049639,576,10505,576,11520
-8.52,1.0,0.9106770833333333,0.05204662510165357,0.10874182312462834,576,10491,576,11520
-8.5095,1.0,0.9097222222222222,0.05209840810419682,0.108843537414966,576,10480,576,11520
-8.5025,1.0,0.9086805555555556,0.052155016298442596,0.10895471569628873,576,10468,576,11520
-8.497,1.0,0.9085069444444445,0.05216446295960877,0.10897326749531755,576,10466,576,11520
-8.488,1.0,0.9076388888888889,0.05221174764321972,0.10906612133605999,576,10456,576,11520
-8.4775,1.0,0.9072048611111111,0.052235422145642516,0.10911260762083369,576,10451,576,11520
-8.4665,1.0,0.90625,0.05228758169934641,0.10921501706484642,576,10440,576,11520
-8.456,1.0,0.9056423611111111,0.05232082841311654,0.10928028686075301,576,10433,576,11520
-8.4455,1.0,0.9046006944444445,0.05237792125125034,0.10939235962738228,576,10421,576,11520
-8.4345,1.0,0.9032986111111111,0.05244946275723912,0.10953277425979806,576,10406,576,11520
-8.424,1.0,0.9028645833333333,0.05247335337523914,0.10957965927574695,576,10401,576,11520
-8.413499999999999,1.0,0.9027777777777778,0.052478134110787174,0.10958904109589042,576,10400,576,11520
-8.4025,1.0,0.9026909722222223,0.052482915717539866,0.10959842452264748,576,10399,576,11520
-8.392,1.0,0.90234375,0.052502050861361775,0.10963597430406853,576,10395,576,11520
-8.371,1.0,0.9020833333333333,0.0525164113785558,0.10966415352981494,576,10392,576,11520
-8.349499999999999,1.0,0.9019965277777777,0.05252119996352694,0.10967354982435097,576,10391,576,11520
-8.3385,1.0,0.9018229166666667,0.05253077975376197,0.10969234724483676,576,10389,576,11520
-8.328,1.0,0.9015625,0.052545155993431854,0.10972055546031201,576,10386,576,11520
-8.317499999999999,1.0,0.9011284722222223,0.05256913388701287,0.1097676014063974,576,10381,576,11520
-8.3065,1.0,0.9006076388888888,0.05259793626152863,0.10982410982410984,576,10375,576,11520
-8.296,1.0,0.9002604166666667,0.052617155385036994,0.10986181443652905,576,10371,576,11520
-8.283999999999999,1.0,0.9,0.05263157894736842,0.10989010989010989,576,10368,576,11520
-8.2655,1.0,0.8998263888888889,0.052641199049533904,0.10990898162459214,576,10366,576,11520
-8.251,1.0,0.8995659722222222,0.05265563579851906,0.10993730138280512,576,10363,576,11520
-8.2395,1.0,0.8993923611111111,0.05266526469781476,0.10995618933081351,576,10361,576,11520
-8.228,1.0,0.8982638888888889,0.05272793848407177,0.11007911936704506,576,10348,576,11520
-8.2205,1.0,0.8981770833333333,0.05273276572370228,0.11008858690977898,576,10347,576,11520
-8.212499999999999,1.0,0.8980034722222222,0.0527424228550499,0.11010752688172043,576,10345,576,11520
-8.203,1.0,0.8969618055555556,0.052800440003666696,0.11022130371135795,576,10333,576,11520
-8.1915,1.0,0.8967881944444445,0.05281012194003851,0.11024028938075964,576,10331,576,11520
-8.182,1.0,0.8957465277777777,0.0528682882055989,0.11035434089145617,576,10319,576,11520
-8.1735,1.0,0.8955729166666667,0.05287799504268796,0.11037337242390274,576,10317,576,11520
-8.166,1.0,0.8953993055555556,0.05288770544486273,0.11039241052177663,576,10315,576,11520
-8.161000000000001,1.0,0.8940972222222222,0.05296064729680029,0.11053540587219345,576,10300,576,11520
-8.1545,1.0,0.8938368055555556,0.052975259817897545,0.11056404940830959,576,10297,576,11520
-8.1455,1.0,0.8936631944444444,0.05298500597921074,0.1105831533477322,576,10295,576,11520
-8.1405,1.0,0.8920138888888889,0.05307777368227055,0.11076497057805469,576,10276,576,11520
