threshold,recall,fpr,grid_precision,prevalence_precision,tp,fp,n_pos,n_neg
-301.0,1.0,1.0,0.2,0.1,576,2304,576,2304
-299.98,1.0,0.75,0.25,0.12903225806451613,576,1728,576,2304
-249.98,1.0,0.6666666666666666,0.2727272727272727,0.14285714285714288,576,1536,576,2304
-175.0,1.0,0.3333333333333333,0.42857142857142855,0.25,576,768,576,2304
-149.99,1.0,0.08333333333333333,0.75,0.5714285714285715,576,192,576,2304
-110.99,1.0,0.0,1.0,1.0,576,0,576,2304
-71.0,0.0,0.0,1.0,1.0,0,0,576,2304
